row_number,lang,favorited,truncated,text,created_at,retweeted,source,place,user,retweet_count,id,favorite_count,urls,user_mentions,hashtags,retweeted_status,in_reply_to_screen_name,in_reply_to_user_id,possibly_sensitive,in_reply_to_status_id
39,en,False,False,"RT @Darius_Suber95: Police are supposed to be fighting crime on the streets, not sitting in a hiding spot waiting to give someone a hoe ass…",Sat Feb 01 06:35:17 +0000 2014,False,https://twitter.com/download/android,,"{""lang"":""en"",""profile_background_tile"":false,""favourites_count"":10,""name"":""Steven Roark"",""friends_count"":48,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Tue Jan 28 03:18:25 +0000 2014"",""profile_link_color"":""0084B4"",""time_zone"":""Eastern Time (US & Canada)"",""profile_image_url"":""https://pbs.twimg.com/profile_images/428006384672595968/G9JuoFEL_normal.jpeg"",""profile_text_color"":""333333"",""followers_count"":14,""protected"":false,""utc_offset"":-18000,""profile_background_color"":""C0DEED"",""statuses_count"":14,""id"":2314766748,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""screen_name"":""StevenRoark87""}",8,429503199959986177,,,"[{""screen_name"":""Darius_Suber95"",""id"":341113673,""name"":""Darius™""}]",,"\""http://twitter.com/download/iphone\""",,,,
40,en,False,False,"Peel #Police - Male Arrested on Attempt Murder Warrant http://t.co/tDQE83bFXX
 #crime",Sat Feb 01 06:32:41 +0000 2014,False,http://winthecustomer.com/,,"{""lang"":""en"",""profile_background_tile"":false,""statuses_count"":226,""description"":""- News - Police Reports - Business - Education - Health - Technology  - Travel"",""friends_count"":247,""url"":""http://t.co/upb2xBRinD"",""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Tue Jan 21 00:37:33 +0000 2014"",""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/425458332292243456/dKz-bLj7_normal.jpeg"",""screen_name"":""OntNewsToday"",""profile_text_color"":""333333"",""followers_count"":28,""protected"":false,""location"":""Ontario"",""profile_background_color"":""C0DEED"",""id"":2302233864,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""name"":""Ontario News Today""}",,429502545145237504,,"{""http://t.co/tDQE83bFXX"":""http://bit.ly/1eFgqSy""}",,"[""Police"",""crime""]",,,,,
41,en,False,False,Belmar named St. Louis County police chief http://t.co/MXbeCRaJ5K,Sat Feb 01 06:32:15 +0000 2014,False,http://twitterfeed.com,,"{""id"":6039302,""verified"":true,""profile_sidebar_fill_color"":""FFFFFF"",""profile_text_color"":""000000"",""followers_count"":44258,""location"":""St. Louis, Mo."",""profile_background_color"":""990000"",""listed_count"":1451,""utc_offset"":-18000,""statuses_count"":63527,""description"":""St. Louis news, sports, business, features, blogs, photos and video -- from the St. Louis Post-Dispatch. Got a question? Want to talk? Follow @Weatherbird"",""friends_count"":132,""profile_link_color"":""990000"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1134743869/stltoday_logo_normal.jpg"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/120432356/twitter-stltodayMain.jpg"",""screen_name"":""stltoday"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":1,""name"":""STLtoday"",""url"":""http://t.co/LeMb9sn93f"",""created_at"":""Mon May 14 17:51:34 +0000 2007"",""time_zone"":""Eastern Time (US & Canada)"",""protected"":false}",,429502437460680704,,"{""http://t.co/MXbeCRaJ5K"":""http://bit.ly/LwR8Pv""}",,,,,,,
42,en,False,False,RT @geophyraj: Is Mr @ArvindKejriwal going to blame Delhi Police for every crime in the city? Then what was Shiela Dikshit's fault?,Sat Feb 01 06:31:40 +0000 2014,False,http://twitter.com/download/android,,"{""id"":89399510,""profile_sidebar_fill_color"":""95E8EC"",""profile_text_color"":""3C3940"",""followers_count"":78,""location"":""Hell"",""profile_background_color"":""0099B9"",""listed_count"":2,""utc_offset"":19800,""statuses_count"":2429,""friends_count"":34,""profile_link_color"":""0099B9"",""profile_image_url"":""https://pbs.twimg.com/profile_images/526527367/smokeworksbymehmetozgurj_normal.jpg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/89399510/1357422125"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme4/bg.gif"",""screen_name"":""arpitupadhayay"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":12,""name"":""Arpit Upadhayay"",""created_at"":""Thu Nov 12 07:53:22 +0000 2009"",""time_zone"":""Mumbai"",""protected"":false}",23,429502289481449472,,,"[{""screen_name"":""geophyraj"",""id"":76918079,""name"":""Fat Rocket Scientist""},{""screen_name"":""ArvindKejriwal"",""id"":405427035,""name"":""Arvind Kejriwal""}]",,"\""http://twitter.com/download/android\""",,,,
43,en,False,False,"""Men posing as police: Petaluma home invasion.""

Uh, I'm not letting any cop in w/out a badge number confirmed.

http://t.co/90vu7IBTx1",Sat Feb 01 06:31:20 +0000 2014,False,http://twitter.com/download/iphone,,"{""id"":424124066,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":1608,""location"":""• Afghanistan, CA •"",""profile_background_color"":""131516"",""listed_count"":59,""utc_offset"":-28800,""statuses_count"":64604,""description"":""• #blockaflockaflame http://t.co/DQ9LKMOf9B •"",""friends_count"":2001,""profile_link_color"":""009999"",""profile_image_url"":""https://pbs.twimg.com/profile_images/426303620389146624/P-aCuZh6_normal.jpeg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/424124066/1390474871"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/378800000008739161/3891a6d8446c128ba3d63e691e8b0a7d.jpeg"",""screen_name"":""chiweethedog"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":29852,""name"":""#NBAGenius™"",""created_at"":""Tue Nov 29 10:38:27 +0000 2011"",""time_zone"":""Pacific Time (US & Canada)"",""protected"":false}",,429502207763836929,,"{""http://t.co/90vu7IBTx1"":""http://m.ktvu.com/news/news/crime-law/alert-issued-petaluma-after-men-posing-police-ente/nc89y/?utm_source=dlvr.it&utm_medium=twitter""}",,,,,,,
44,en,False,False,"#NidoTaniam paid for breaking the glass, why were the shopkeepers not made to pay for their crime of beating him.#Delhi police must answer",Sat Feb 01 06:31:00 +0000 2014,False,web,,"{""id"":45625704,""profile_sidebar_fill_color"":""D4D4D4"",""profile_text_color"":""000000"",""followers_count"":570,""location"":""Capital, India"",""profile_background_color"":""59A2C6"",""listed_count"":14,""utc_offset"":19800,""statuses_count"":5906,""description"":""Camera+ Photography+ News Addict, Nonsense a BIG turn off, Laugh at jokes I understand, 24/7 daughter...Enough said :)  Hey! thanks for connecting."",""friends_count"":125,""profile_link_color"":""59A2C6"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000801546431/490d5d3f1a6f9b17517149245e5e208a_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/45625704/1366366973"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/887040327/512f87a0bdfdd125320eb713638e276f.jpeg"",""screen_name"":""urmilachauhan"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":18,""name"":""Urmila Chauhan"",""url"":""https://t.co/PkQoVPgV8t"",""created_at"":""Mon Jun 08 17:59:58 +0000 2009"",""time_zone"":""New Delhi"",""protected"":false}",,429502122015481856,,,,"[""NidoTaniam"",""Delhi""]",,,,,
45,en,False,False,The Times Picayune - Police investigating shooting in Pontchartrain Park http://t.co/iVehmyxnys,Sat Feb 01 06:29:25 +0000 2014,False,http://www.hootsuite.com,,"{""lang"":""es"",""profile_background_tile"":false,""statuses_count"":16884,""description"":""News from the State of Louisiana, USA"",""friends_count"":1,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Tue Jul 23 02:05:40 +0000 2013"",""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000173700000/936b043980162b6708faa9ab1056f1e8_normal.jpeg"",""name"":""Louisiana News"",""profile_text_color"":""333333"",""followers_count"":57,""protected"":false,""screen_name"":""newslouisiana"",""profile_background_color"":""C0DEED"",""id"":1614147859,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""listed_count"":1}",,429501723934461952,,"{""http://t.co/iVehmyxnys"":""http://ow.ly/2DrL0G""}",,,,,,,
46,en,False,False,"#NidoTaniam paid for breaking the glass, why were the shopkeepers not made to pay for their crime of beating him.#Delhi police must answer",Sat Feb 01 06:29:18 +0000 2014,False,http://blackberry.com/twitter,,"{""lang"":""en"",""profile_background_tile"":false,""favourites_count"":39,""description"":""Baiter, writer, commentator, jurno. Apolitical - not aligned to any ideology or party. OG runs in my veins."",""friends_count"":143,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Thu Apr 09 08:03:31 +0000 2009"",""profile_link_color"":""0084B4"",""time_zone"":""Pacific Time (US & Canada)"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000081832992/3181786ccd08e6a707fcb814f1df08aa_normal.jpeg"",""name"":""Kewrious"",""profile_text_color"":""333333"",""followers_count"":183,""protected"":false,""screen_name"":""Kewrious"",""profile_background_color"":""C0DEED"",""statuses_count"":22453,""utc_offset"":-28800,""id"":29945291,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""listed_count"":8}",,429501695442186240,,,,"[""NidoTaniam"",""Delhi""]",,,,,
47,en,False,False,RT @blackmagicgal1: So AAP will continue to cry foul at Delhi police whenever a crime is reported rather than take responsibility like a go…,Sat Feb 01 06:28:49 +0000 2014,False,http://twitter.com/download/android,,"{""id"":67864658,""profile_sidebar_fill_color"":""EADEAA"",""profile_text_color"":""333333"",""followers_count"":72,""location"":""Chennai, India"",""profile_background_color"":""8B542B"",""listed_count"":1,""statuses_count"":555,""description"":""a creative man is motivated by the desire to achieve, not by the desire to beat others"",""friends_count"":283,""profile_link_color"":""9D582E"",""profile_image_url"":""https://pbs.twimg.com/profile_images/429227568886063104/z2aqDEHO_normal.jpeg"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/67864658/1368409614"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme8/bg.gif"",""screen_name"":""rajbharat"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":250,""name"":""Raj Bharat"",""created_at"":""Sat Aug 22 10:44:43 +0000 2009"",""protected"":false}",7,429501574805585920,,,"[{""screen_name"":""blackmagicgal1"",""id"":318201824,""name"":""Sue""}]",,"{""lang"":""en"",""favorited"":false,""truncated"":false,""text"":""So AAP will continue to cry foul at Delhi police whenever a crime is reported rather than take responsibility like a govt should."",""created_at"":""Fri Jan 31 16:47:31 +0000 2014"",""retweeted"":false,""source"":""web"",""user"":{""id"":318201824,""profile_sidebar_fill_color"":""EAE8F0"",""profile_text_color"":""EBC42A"",""followers_count"":3748,""location"":""Planet Earth or up in the air "",""profile_background_color"":""0D0F0E"",""listed_count"":90,""utc_offset"":14400,""statuses_count"":59369,""description"":""I am a leaf in the wind, watch how I soar. The black magic lies in my eyes, read my tweets for more!"",""friends_count"":137,""profile_link_color"":""1B00B3"",""profile_image_url"":""https://pbs.twimg.com/profile_images/425949923486355456/knJaq8FK_normal.jpeg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/318201824/1389304438"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/378800000121260163/78be652bc2442b44c92560948a1e901d.jpeg"",""screen_name"":""blackmagicgal1"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":28240,""name"":""Sue"",""created_at"":""Thu Jun 16 03:38:35 +0000 2011"",""time_zone"":""Abu Dhabi"",""protected"":false},""retweet_count"":7,""id"":429294884885762048,""favorite_count"":5}",,,,
48,en,False,False,#Justice U.S. Marshals Task Force and Toledo Police Arrest Final Suspect in Murder Case: Tole... http://t.co/c5u4Mw7Feq #crime #HiTechCJ,Sat Feb 01 06:28:37 +0000 2014,False,http://twitterfeed.com,,"{""id"":129360573,""profile_sidebar_fill_color"":""D8D9E6"",""profile_text_color"":""0A0000"",""followers_count"":22044,""location"":""San Dimas, CA"",""profile_background_color"":""FFFFFF"",""listed_count"":639,""utc_offset"":-32400,""statuses_count"":44793,""description"":""Broadcasting the stories of Military, Police and Fire service personnel."",""friends_count"":23515,""profile_link_color"":""1414DB"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1143713042/twittericon_normal.PNG"",""geo_enabled"":true,""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/161055906/americanheroesradio__2_.png"",""screen_name"":""AmerHeroesRadio"",""lang"":""en"",""profile_background_tile"":false,""name"":""American Hero Radio"",""url"":""http://t.co/41Ag4s8opZ"",""created_at"":""Sun Apr 04 01:59:08 +0000 2010"",""time_zone"":""Alaska"",""protected"":false}",,429501521940598784,,"{""http://t.co/c5u4Mw7Feq"":""http://bit.ly/1i1Bh65""}",,"[""Justice"",""crime"",""HiTechCJ""]",,,,,
49,en,False,False,Alert issued in Petaluma after men posing as police enter woman's home http://t.co/lVcwrHXthc #bayarea,Sat Feb 01 06:27:37 +0000 2014,False,http://dlvr.it,,"{""id"":79129156,""profile_sidebar_fill_color"":""EB4741"",""profile_text_color"":""333333"",""followers_count"":6441,""location"":""San Francisco, California"",""profile_background_color"":""C0DEED"",""listed_count"":274,""utc_offset"":-28800,""statuses_count"":113023,""description"":""San Francisco News Now • 425 Market Street • San Francisco • California • 94105 • #SFnews • #thecity • #bayarea • #goldengate • #sanfrancisco • #SF"",""friends_count"":400,""profile_link_color"":""273ED1"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1880353516/sf-golden-gate-bridge_normal.gif"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/79129156/1348101257"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/443644012/san_francisco.jpg"",""screen_name"":""SFnewsnow"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":28,""name"":""San Francisco News"",""created_at"":""Fri Oct 02 08:16:01 +0000 2009"",""time_zone"":""Pacific Time (US & Canada)"",""protected"":false}",,429501272786354176,,"{""http://t.co/lVcwrHXthc"":""http://dlvr.it/4qX2Jl""}",,"[""bayarea""]",,,,,
50,en,False,False,Watching crime and investigation and one of the police audio analysis investigators is wearing a pair of beats audio headphones.,Sat Feb 01 06:27:14 +0000 2014,False,http://twitterrific.com,,"{""id"":94595289,""profile_sidebar_fill_color"":""BFE4FC"",""profile_text_color"":""DE2E77"",""followers_count"":1870,""location"":""/dev/null"",""profile_background_color"":""FFFFFF"",""listed_count"":36,""utc_offset"":39600,""statuses_count"":18055,""description"":""Female, sometimes cutesy, sometimes grouchy, with generally inaccessible tastes and interests and silly thoughts and tweets about internet, tech, and geekery."",""friends_count"":84,""profile_link_color"":""4493D4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/424800869603749888/bvRH7Wi__normal.png"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/94595289/1353256313"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/670482227/8fa91ce871065f7afcc7eb3e63b6f515.jpeg"",""screen_name"":""Secretss_"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":203,""name"":""lexi.aoling"",""url"":""http://t.co/gdBQq0Q1R1"",""created_at"":""Fri Dec 04 16:55:40 +0000 2009"",""time_zone"":""Sydney"",""protected"":false}",,429501173670739968,,,,,,,,,
51,en,False,False,Alert issued in Petaluma after men posing as police enter woman's home: Petaluma police issued a prowler alert... http://t.co/2iQRugpWfn,Sat Feb 01 06:25:11 +0000 2014,False,http://dlvr.it,,"{""id"":112805577,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":1015,""location"":""Burlingame, CA"",""profile_background_color"":""C0DEED"",""listed_count"":56,""utc_offset"":-28800,""statuses_count"":44116,""description"":""Curating the best media feeds in Burlingame. A city in http://t.co/t8yGjG9ifg, a community service media network supporting civic causes and local arts"",""friends_count"":600,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/709188659/Screen_shot_2010-02-21_at_1.07.38_AM_normal.png"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/77179054/Burlingame_caltrain_station.jpg"",""screen_name"":""burlingame_news"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":1,""name"":""Burlingame News"",""url"":""http://t.co/NO7xthrszA"",""created_at"":""Tue Feb 09 19:29:50 +0000 2010"",""time_zone"":""Pacific Time (US & Canada)"",""protected"":false}",,429500659553931264,,"{""http://t.co/2iQRugpWfn"":""http://dlvr.it/4qX1Jv""}",,,,,,,
52,en,False,False,via @NOLAnews Police investigating shooting in Pontchartrain Park http://t.co/ikLjlj9V6V,Sat Feb 01 06:25:03 +0000 2014,False,http://www.hootsuite.com,,"{""id"":1244540058,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":44,""location"":""New Orleans, LA"",""profile_background_color"":""C94A27"",""listed_count"":1,""statuses_count"":509,""description"":""Harmon, Smith & Vourvoulias LLC is a New Orleans, LA law firm focusing on defending the rights of those accused of DUI/DWI. Se habla español."",""friends_count"":232,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000548345805/e59acb107722172b01362759eae24293_normal.png"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1244540058/1380912224"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/378800000088002977/b52dc3be01ede4e0c22af85eea116bb7.png"",""screen_name"":""HSVLaw"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":38,""name"":""George Vourvoulias"",""url"":""http://t.co/pEFgbamPNL"",""created_at"":""Tue Mar 05 20:24:59 +0000 2013"",""protected"":false}",,429500626821996544,,"{""http://t.co/ikLjlj9V6V"":""http://ow.ly/2DrMuH""}","[{""screen_name"":""NOLAnews"",""id"":14192680,""name"":""NOLA.com""}]",,,,,,
53,en,False,False,Police Chief James Craig: More guns could equal less crime in Detroit http://t.co/CACeNrG6Kt,Sat Feb 01 06:23:34 +0000 2014,False,web,,"{""id"":488785712,""profile_sidebar_fill_color"":""590156"",""profile_text_color"":""210116"",""followers_count"":1077,""location"":""Somewhere in SE Michigan"",""profile_background_color"":""1F001E"",""listed_count"":20,""utc_offset"":-18000,""statuses_count"":13312,""description"":""I'm not a fussbudget anymore. Now, I'm just plain ornery."",""friends_count"":1117,""profile_link_color"":""D175B1"",""profile_image_url"":""https://pbs.twimg.com/profile_images/429087188744015872/vrund9ez_normal.png"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/488785712/1389508418"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/378800000178633011/DqZxdr2l.png"",""screen_name"":""noblockheads"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":511,""name"":""Sarah aka Aunt Sugar"",""created_at"":""Fri Feb 10 20:58:30 +0000 2012"",""time_zone"":""Eastern Time (US & Canada)"",""protected"":false}",,429500250303111168,,"{""http://t.co/CACeNrG6Kt"":""http://tinyurl.com/k9gqhtn""}",,,,,,True,
54,en,False,False,Again port st lucie!i know there's crime everywhere but they just stupid here http://t.co/qdSW6gWSA4,Sat Feb 01 06:22:28 +0000 2014,False,http://www.facebook.com/twitter,,"{""lang"":""en"",""profile_background_tile"":false,""statuses_count"":1330,""description"":""COMING SOON --\r\nhttp://t.co/LjDFuni8OK-\r\nsports supplements , apparel and accesories"",""friends_count"":27,""profile_sidebar_fill_color"":""C0DFEC"",""created_at"":""Thu Sep 20 01:17:55 +0000 2012"",""profile_link_color"":""0084B4"",""time_zone"":""Eastern Time (US & Canada)"",""profile_image_url"":""https://pbs.twimg.com/profile_images/2628659856/aba954b2a584cb4a13cecf83fa29908c_normal.jpeg"",""screen_name"":""BodBuildChem"",""profile_text_color"":""333333"",""followers_count"":9,""protected"":false,""utc_offset"":-18000,""location"":""Florida"",""profile_background_color"":""022330"",""id"":834484286,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme15/bg.png"",""name"":""BodyBuildingChemstry""}",,429499974507061248,,"{""http://t.co/qdSW6gWSA4"":""http://fb.me/3mwL0pkHY""}",,,,,,True,
55,en,False,False,Crime reports offered online http://t.co/gW087y5ELT,Sat Feb 01 06:22:24 +0000 2014,False,http://www.socialoomph.com,,"{""id"":24939922,""profile_sidebar_fill_color"":""DDFFCC"",""profile_text_color"":""333333"",""followers_count"":3469,""location"":""Toledo, OH"",""profile_background_color"":""9AE4E8"",""listed_count"":7,""utc_offset"":-18000,""statuses_count"":46808,""description"":""The Blade - http://t.co/BJbuhKYgwk top news source for OH & MI the last 175 years"",""friends_count"":3425,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082123111/PhotoShop-iPhone-Icon_normal.jpg"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/25030795/blade_twitter_background2a.jpg"",""screen_name"":""ohminews"",""lang"":""en"",""profile_background_tile"":false,""name"":""ohminews"",""url"":""http://t.co/BJbuhKYgwk"",""created_at"":""Tue Mar 17 19:44:11 +0000 2009"",""time_zone"":""Eastern Time (US & Canada)"",""protected"":false}",,429499957083897856,,"{""http://t.co/gW087y5ELT"":""http://tol.bz/1bKHOOj""}",,,,,,,
56,en,False,False,Crime reports offered online http://t.co/tmzdPaJaWi,Sat Feb 01 06:22:17 +0000 2014,False,http://www.socialoomph.com,,"{""id"":24219183,""profile_sidebar_fill_color"":""DDFFCC"",""profile_text_color"":""333333"",""followers_count"":3823,""location"":""Toledo, OH"",""profile_background_color"":""9AE4E8"",""listed_count"":13,""utc_offset"":-18000,""statuses_count"":56783,""description"":""The Toledo Blade newspaper... http://t.co/zu6vNUIn3v 175 years - The top news source for Western Lake Erie"",""friends_count"":3734,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082121596/PhotoShop-iPhone-Icon_normal.jpg"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/9449542/blade_twitter_background2a.jpg"",""screen_name"":""westerie"",""lang"":""en"",""profile_background_tile"":false,""name"":""Western Lake Erie"",""url"":""http://t.co/zu6vNUIn3v"",""created_at"":""Fri Mar 13 18:14:32 +0000 2009"",""time_zone"":""Eastern Time (US & Canada)"",""protected"":false}",,429499927874789376,,"{""http://t.co/tmzdPaJaWi"":""http://tol.bz/1bKHOOj""}",,,,,,,
57,en,False,False,"Safeguarding: Investigation into 'why Lincolnshire police marked one third of all reported rapes as 'no crime'':
http://t.co/MvMGf8Ehzv",Sat Feb 01 06:22:08 +0000 2014,False,web,,"{""lang"":""en-gb"",""profile_background_tile"":false,""favourites_count"":1138,""description"":""Director of Information - Association for Safeguarding:  http://t.co/2CkgYlLv0C              & Director of Information for FLUID CSF Research"",""friends_count"":169,""profile_sidebar_fill_color"":""DDEEF6"",""created_at"":""Mon Sep 30 10:36:23 +0000 2013"",""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000528785837/e9a1d3ed998080eaa2df2cced3297b96_normal.jpeg"",""screen_name"":""davidbexhill"",""profile_text_color"":""333333"",""followers_count"":285,""protected"":false,""profile_background_color"":""C0DEED"",""statuses_count"":8936,""id"":1919644292,""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""name"":""David E P Dennis""}",,429499891593658368,1,"{""http://t.co/MvMGf8Ehzv"":""http://www.bbc.co.uk/news/uk-england-lincolnshire-25979285""}",,,,,,,
58,en,False,False,Alert issued in Petaluma after men posing as police enter woman's home: Petaluma police issued a prowler alert... http://t.co/Gq7RrjkwXs,Sat Feb 01 06:20:51 +0000 2014,False,http://twitterfeed.com,,"{""id"":1676640072,""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""followers_count"":849,""profile_background_color"":""C0DEED"",""listed_count"":5,""utc_offset"":-28800,""statuses_count"":13077,""description"":""#BayAreaBizNess / Everything In The #Bay & More! - bayareabizness@gmail.com for bizness"",""friends_count"":836,""profile_link_color"":""0084B4"",""profile_image_url"":""https://pbs.twimg.com/profile_images/378800000309679394/f306aab5357f22a04fe0758fc2b7fb17_normal.jpeg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1676640072/1376689247"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/378800000053132329/3d441f658fad6c11b2b66db672ae1c2b.jpeg"",""screen_name"":""BayAreaBizness"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":28,""name"":""Bay Area "",""url"":""http://t.co/pmjn4837z7"",""created_at"":""Fri Aug 16 21:27:24 +0000 2013"",""time_zone"":""Pacific Time (US & Canada)"",""protected"":false}",,429499566778351616,,"{""http://t.co/Gq7RrjkwXs"":""http://bit.ly/1a9Nkic""}",,,,,,,
59,en,False,False,RT @Sissy2814: Some ppl are unfit to deserve such loyal companion. This is a crime if you see this call police. http://t.co/IDcRLIDO5L WHO …,Sat Feb 01 06:20:30 +0000 2014,False,http://janetter.net/,,"{""id"":17206974,""profile_sidebar_fill_color"":""252429"",""profile_text_color"":""666666"",""followers_count"":236,""location"":""Sacramento, CA."",""profile_background_color"":""1A1B1F"",""listed_count"":8,""utc_offset"":-32400,""statuses_count"":7772,""description"":""HEY! Ogre Talkin here!! Irate Liberal, cigar smoking, Hebrew, Rabid,Crazy, Viking Ogre down this path! Still on the look out for my self hugging jacket w/straps"",""friends_count"":324,""profile_link_color"":""2FC2EF"",""profile_image_url"":""https://pbs.twimg.com/profile_images/63737642/Toadie_Ogre_normal.gif"",""geo_enabled"":true,""profile_banner_url"":""https://pbs.twimg.com/profile_banners/17206974/1348562993"",""profile_background_image_url"":""http://a0.twimg.com/profile_background_images/149757769/Laughing_Man.jpg"",""screen_name"":""ToadiedeOgre"",""lang"":""en"",""profile_background_tile"":false,""favourites_count"":25,""name"":""ToadiedeOgre"",""url"":""https://t.co/jngrMpZV9D"",""created_at"":""Thu Nov 06 06:30:01 +0000 2008"",""time_zone"":""Alaska"",""protected"":false}",8,429499480954531841,,,"[{""screen_name"":""Sissy2814"",""id"":252924667,""name"":""Max""}]",,"{""lang"":""en"",""favorited"":false,""truncated"":false,""text"":""Some ppl are unfit to deserve such loyal companion. This is a crime if you see this call police. http://t.co/IDcRLIDO5L WHO DOES THIS?"",""created_at"":""Fri Jan 31 00:54:15 +0000 2014"",""retweeted"":false,""source"":""web"",""possibly_sensitive"":true,""retweet_count"":8,""id"":429054988950581248,""favorite_count"":2,""user"":{""id"":252924667,""profile_sidebar_fill_color"":""7AC3EE"",""profile_text_color"":""3D1957"",""followers_count"":3608,""location"":""California"",""profile_background_color"":""642D8B"",""listed_count"":56,""utc_offset"":-28800,""statuses_count"":62832,""description"":""Let me not pray to be sheltered from dangers\r\nbut to be fearless in facing them. I will always fight 4 animals 2 love and protect. I promise u that."",""friends_count"":3723,""profile_link_color"":""FF0000"",""profile_image_url"":""https://pbs.twimg.com/profile_images/2158537105/100MEDIA_IMAG1191_normal.jpg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/252924667/1388286347"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme10/bg.gif"",""screen_name"":""Sissy2814"",""lang"":""en"",""profile_background_tile"":true,""favourites_count"":8558,""name"":""Max"",""created_at"":""Wed Feb 16 05:42:19 +0000 2011"",""time_zone"":""Pacific Time (US & Canada)"",""protected"":false}}",,,,
